relative_path,profile_index,profile_date,prediction_date,time_difference_days,latitude,longitude,data_mode,depth_metres_prototype,argo_temperature_c,oceanembed_temperature_c
csio/2902770/profiles/D2902770_159.nc,0,2024-06-23,2024-06-23,0,12.167,88.703,D,150.0,15.951607370284995,17.912914685638427
csio/2902770/profiles/D2902770_159.nc,0,2024-06-23,2024-06-23,0,12.167,88.703,D,200.0,13.34500013078962,14.421799548980713
csio/2902770/profiles/D2902770_159.nc,0,2024-06-23,2024-06-23,0,12.167,88.703,D,300.0,11.490644197174115,12.125700825805666
csio/2902770/profiles/D2902770_159.nc,0,2024-06-23,2024-06-23,0,12.167,88.703,D,500.0,9.820039710998536,9.772317583099365
csio/2902770/profiles/D2902770_159.nc,0,2024-06-23,2024-06-23,0,12.167,88.703,D,700.0,8.610168276550247,8.45281568927002
csio/2902770/profiles/D2902770_159.nc,0,2024-06-23,2024-06-23,0,12.167,88.703,D,1000.0,6.822820276718121,6.845428980560303
csio/2902772/profiles/D2902772_158.nc,0,2024-06-13,2024-06-13,0,14.963,87.032,D,200.0,14.210171477114612,16.017033144012455
csio/2902772/profiles/D2902772_158.nc,0,2024-06-13,2024-06-13,0,14.963,87.032,D,300.0,11.456419041702183,12.838065022399903
csio/2902772/profiles/D2902772_158.nc,0,2024-06-13,2024-06-13,0,14.963,87.032,D,500.0,9.676362533405241,10.486531048095701
csio/2902772/profiles/D2902772_158.nc,0,2024-06-13,2024-06-13,0,14.963,87.032,D,700.0,8.25716777117923,9.16669137548828
csio/2902772/profiles/D2902772_158.nc,0,2024-06-13,2024-06-13,0,14.963,87.032,D,1000.0,6.56948586636819,7.560295985656737
csio/2902772/profiles/D2902772_159.nc,0,2024-06-23,2024-06-23,0,14.702,86.697,D,5.0,30.149384571899354,30.065711696594235
csio/2902772/profiles/D2902772_159.nc,0,2024-06-23,2024-06-23,0,14.702,86.697,D,10.0,30.15575075209146,29.97776514050293
csio/2902772/profiles/D2902772_159.nc,0,2024-06-23,2024-06-23,0,14.702,86.697,D,20.0,30.11413842602954,29.801870720092772
csio/2902772/profiles/D2902772_159.nc,0,2024-06-23,2024-06-23,0,14.702,86.697,D,30.0,30.076371167183115,29.625973637939452
csio/2902772/profiles/D2902772_159.nc,0,2024-06-23,2024-06-23,0,14.702,86.697,D,50.0,29.965452614183572,29.274185217651365
csio/2902772/profiles/D2902772_159.nc,0,2024-06-23,2024-06-23,0,14.702,86.697,D,75.0,27.882152231706726,28.830817280822757
csio/2902772/profiles/D2902772_159.nc,0,2024-06-23,2024-06-23,0,14.702,86.697,D,100.0,27.762930732088893,27.650978767028803
csio/2902772/profiles/D2902772_159.nc,0,2024-06-23,2024-06-23,0,14.702,86.697,D,125.0,23.92969624192647,25.330695889892574
csio/2902772/profiles/D2902772_159.nc,0,2024-06-23,2024-06-23,0,14.702,86.697,D,150.0,20.726948759711497,22.01687507531738
csio/2902772/profiles/D2902772_159.nc,0,2024-06-23,2024-06-23,0,14.702,86.697,D,200.0,15.199780611992038,16.54997061993408
csio/2902772/profiles/D2902772_159.nc,0,2024-06-23,2024-06-23,0,14.702,86.697,D,300.0,11.569030267063159,12.710804888000489
csio/2902772/profiles/D2902772_159.nc,0,2024-06-23,2024-06-23,0,14.702,86.697,D,500.0,9.671758816977741,10.314548229492187
csio/2902772/profiles/D2902772_159.nc,0,2024-06-23,2024-06-23,0,14.702,86.697,D,700.0,8.273855881491787,8.993548110290527
csio/2902772/profiles/D2902772_159.nc,0,2024-06-23,2024-06-23,0,14.702,86.697,D,1000.0,6.480704444567963,7.386050341796875
incois/1902669/profiles/D1902669_028.nc,0,2024-06-15,2024-06-15,0,14.45,88.9,D,5.0,29.71776962297204,29.65108230590821
incois/1902669/profiles/D1902669_028.nc,0,2024-06-15,2024-06-15,0,14.45,88.9,D,10.0,29.717931451207836,29.562882156372076
incois/1902669/profiles/D1902669_028.nc,0,2024-06-15,2024-06-15,0,14.45,88.9,D,20.0,29.717010688628196,29.386480560302736
incois/1902669/profiles/D1902669_028.nc,0,2024-06-15,2024-06-15,0,14.45,88.9,D,30.0,29.70756286407511,29.18873359680176
incois/1902669/profiles/D1902669_028.nc,0,2024-06-15,2024-06-15,0,14.45,88.9,D,50.0,27.426666181288187,28.170381774902353
incois/1902669/profiles/D1902669_028.nc,0,2024-06-15,2024-06-15,0,14.45,88.9,D,75.0,23.562514418974473,25.353507766723645
incois/1902669/profiles/D1902669_028.nc,0,2024-06-15,2024-06-15,0,14.45,88.9,D,100.0,20.07630784661096,21.623506469726568
incois/1902669/profiles/D1902669_028.nc,0,2024-06-15,2024-06-15,0,14.45,88.9,D,125.0,16.827309613115382,18.745912322998056
incois/1902669/profiles/D1902669_028.nc,0,2024-06-15,2024-06-15,0,14.45,88.9,D,150.0,15.142693878580497,16.837345733642582
incois/1902669/profiles/D1902669_028.nc,0,2024-06-15,2024-06-15,0,14.45,88.9,D,200.0,13.094462222642699,14.133743476867679
incois/1902669/profiles/D1902669_028.nc,0,2024-06-15,2024-06-15,0,14.45,88.9,D,300.0,11.509806139144564,12.009658050537112
incois/1902669/profiles/D1902669_028.nc,0,2024-06-15,2024-06-15,0,14.45,88.9,D,500.0,9.883432086233885,9.645799255371097
incois/1902669/profiles/D1902669_028.nc,0,2024-06-15,2024-06-15,0,14.45,88.9,D,700.0,8.70862210698512,8.321678009033207
incois/1902669/profiles/D1902669_028.nc,0,2024-06-15,2024-06-15,0,14.45,88.9,D,1000.0,6.863871119683576,6.707202148437504
incois/1902669/profiles/D1902669_029.nc,0,2024-06-25,2024-06-25,0,14.916666666666666,89.1,D,5.0,29.57950000810615,29.555448786417642
incois/1902669/profiles/D1902669_029.nc,0,2024-06-25,2024-06-25,0,14.916666666666666,89.1,D,10.0,29.576000213623047,29.46788368225097
incois/1902669/profiles/D1902669_029.nc,0,2024-06-25,2024-06-25,0,14.916666666666666,89.1,D,20.0,29.583752986508312,29.292750040690102
incois/1902669/profiles/D1902669_029.nc,0,2024-06-25,2024-06-25,0,14.916666666666666,89.1,D,30.0,29.38431374949884,29.11761779785156
incois/1902669/profiles/D1902669_029.nc,0,2024-06-25,2024-06-25,0,14.916666666666666,89.1,D,50.0,25.957923248787594,28.594816970825185
incois/1902669/profiles/D1902669_029.nc,0,2024-06-25,2024-06-25,0,14.916666666666666,89.1,D,75.0,21.623791391816468,26.370842997233055
incois/1902669/profiles/D1902669_029.nc,0,2024-06-25,2024-06-25,0,14.916666666666666,89.1,D,100.0,19.15696907013453,22.684165445963522
incois/1902669/profiles/D1902669_029.nc,0,2024-06-25,2024-06-25,0,14.916666666666666,89.1,D,125.0,16.771485740206142,19.52645975748696
incois/1902669/profiles/D1902669_029.nc,0,2024-06-25,2024-06-25,0,14.916666666666666,89.1,D,150.0,15.09455586824099,17.40900484720865
incois/1902669/profiles/D1902669_029.nc,0,2024-06-25,2024-06-25,0,14.916666666666666,89.1,D,200.0,12.92817892558733,14.453359222412105
incois/1902669/profiles/D1902669_029.nc,0,2024-06-25,2024-06-25,0,14.916666666666666,89.1,D,300.0,11.376056688937146,12.348007965087888
incois/1902669/profiles/D1902669_029.nc,0,2024-06-25,2024-06-25,0,14.916666666666666,89.1,D,500.0,10.055755744224722,10.00432116190592
incois/1902669/profiles/D1902669_029.nc,0,2024-06-25,2024-06-25,0,14.916666666666666,89.1,D,700.0,8.793685397516022,8.688630549112952
incois/1902669/profiles/D1902669_029.nc,0,2024-06-25,2024-06-25,0,14.916666666666666,89.1,D,1000.0,6.968149131850347,7.084661738077795
incois/2903891/profiles/D2903891_027.nc,0,2024-06-07,2024-06-10,3,12.933333333333334,89.81666666666666,D,5.0,30.284000396728516,29.859806755913635
incois/2903891/profiles/D2903891_027.nc,0,2024-06-07,2024-06-10,3,12.933333333333334,89.81666666666666,D,10.0,30.284000396728516,29.781076312594955
incois/2903891/profiles/D2903891_027.nc,0,2024-06-07,2024-06-10,3,12.933333333333334,89.81666666666666,D,20.0,30.266083318119204,29.62326227823894
incois/2903891/profiles/D2903891_027.nc,0,2024-06-07,2024-06-10,3,12.933333333333334,89.81666666666666,D,30.0,30.21219166816297,29.443656294080952
incois/2903891/profiles/D2903891_027.nc,0,2024-06-07,2024-06-10,3,12.933333333333334,89.81666666666666,D,50.0,28.7203501413601,28.814267332288967
incois/2903891/profiles/D2903891_027.nc,0,2024-06-07,2024-06-10,3,12.933333333333334,89.81666666666666,D,75.0,24.765303350074493,26.71402481926813
incois/2903891/profiles/D2903891_027.nc,0,2024-06-07,2024-06-10,3,12.933333333333334,89.81666666666666,D,100.0,20.671222148514364,23.310846320258236
incois/2903891/profiles/D2903891_027.nc,0,2024-06-07,2024-06-10,3,12.933333333333334,89.81666666666666,D,125.0,17.986612013022736,20.092463963826482
incois/2903891/profiles/D2903891_027.nc,0,2024-06-07,2024-06-10,3,12.933333333333334,89.81666666666666,D,150.0,16.44720077972452,17.525145068698443
incois/2903891/profiles/D2903891_027.nc,0,2024-06-07,2024-06-10,3,12.933333333333334,89.81666666666666,D,200.0,13.80489509679968,14.118578881157758
incois/2903891/profiles/D2903891_027.nc,0,2024-06-07,2024-06-10,3,12.933333333333334,89.81666666666666,D,300.0,11.825943603341846,11.83376319037542
incois/2903891/profiles/D2903891_027.nc,0,2024-06-07,2024-06-10,3,12.933333333333334,89.81666666666666,D,500.0,10.171790651168337,9.495574044121618
incois/2903891/profiles/D2903891_027.nc,0,2024-06-07,2024-06-10,3,12.933333333333334,89.81666666666666,D,700.0,8.776635879974627,8.181631096733922
incois/2903891/profiles/D2903891_027.nc,0,2024-06-07,2024-06-10,3,12.933333333333334,89.81666666666666,D,1000.0,6.908214780297132,6.581012251112175
incois/2903891/profiles/D2903891_028.nc,0,2024-06-17,2024-06-17,0,12.933333333333334,89.81666666666666,D,5.0,29.707454507843458,29.89800832960342
incois/2903891/profiles/D2903891_028.nc,0,2024-06-17,2024-06-17,0,12.933333333333334,89.81666666666666,D,10.0,29.706082821157604,29.81924275716147
incois/2903891/profiles/D2903891_028.nc,0,2024-06-17,2024-06-17,0,12.933333333333334,89.81666666666666,D,20.0,29.704088080314353,29.661593110826292
incois/2903891/profiles/D2903891_028.nc,0,2024-06-17,2024-06-17,0,12.933333333333334,89.81666666666666,D,30.0,29.67482336988081,29.481591406928175
incois/2903891/profiles/D2903891_028.nc,0,2024-06-17,2024-06-17,0,12.933333333333334,89.81666666666666,D,50.0,28.854442068080015,28.839114379882822
incois/2903891/profiles/D2903891_028.nc,0,2024-06-17,2024-06-17,0,12.933333333333334,89.81666666666666,D,75.0,24.658832480736038,26.727325897216808
incois/2903891/profiles/D2903891_028.nc,0,2024-06-17,2024-06-17,0,12.933333333333334,89.81666666666666,D,100.0,20.369415281675174,23.32134764777289
incois/2903891/profiles/D2903891_028.nc,0,2024-06-17,2024-06-17,0,12.933333333333334,89.81666666666666,D,125.0,17.510403142723103,20.10575657314723
incois/2903891/profiles/D2903891_028.nc,0,2024-06-17,2024-06-17,0,12.933333333333334,89.81666666666666,D,150.0,15.956039353326288,17.5456036292182
incois/2903891/profiles/D2903891_028.nc,0,2024-06-17,2024-06-17,0,12.933333333333334,89.81666666666666,D,200.0,13.63043363817091,14.147985610961905
incois/2903891/profiles/D2903891_028.nc,0,2024-06-17,2024-06-17,0,12.933333333333334,89.81666666666666,D,300.0,11.926351333075997,11.865081973605674
incois/2903891/profiles/D2903891_028.nc,0,2024-06-17,2024-06-17,0,12.933333333333334,89.81666666666666,D,500.0,10.217999767861334,9.52663162231444
incois/2903891/profiles/D2903891_028.nc,0,2024-06-17,2024-06-17,0,12.933333333333334,89.81666666666666,D,700.0,8.912956769176253,8.212602106730127
incois/2903891/profiles/D2903891_028.nc,0,2024-06-17,2024-06-17,0,12.933333333333334,89.81666666666666,D,1000.0,7.0232579971763105,6.611939629448767
incois/2903891/profiles/D2903891_029.nc,0,2024-06-27,2024-06-27,0,12.933333333333334,89.81666666666666,D,0.0,29.518999099731445,29.789677895440008
incois/2903891/profiles/D2903891_029.nc,0,2024-06-27,2024-06-27,0,12.933333333333334,89.81666666666666,D,5.0,29.532909913575462,29.71134017944337
incois/2903891/profiles/D2903891_029.nc,0,2024-06-27,2024-06-27,0,12.933333333333334,89.81666666666666,D,10.0,29.5353329981695,29.63300120035808
incois/2903891/profiles/D2903891_029.nc,0,2024-06-27,2024-06-27,0,12.933333333333334,89.81666666666666,D,20.0,29.536883866208168,29.476327540079765
incois/2903891/profiles/D2903891_029.nc,0,2024-06-27,2024-06-27,0,12.933333333333334,89.81666666666666,D,30.0,29.538000106811523,29.309663365681978
incois/2903891/profiles/D2903891_029.nc,0,2024-06-27,2024-06-27,0,12.933333333333334,89.81666666666666,D,50.0,27.980624742358888,28.80902394612631
incois/2903891/profiles/D2903891_029.nc,0,2024-06-27,2024-06-27,0,12.933333333333334,89.81666666666666,D,75.0,22.425905786700884,27.004309234619154
incois/2903891/profiles/D2903891_029.nc,0,2024-06-27,2024-06-27,0,12.933333333333334,89.81666666666666,D,100.0,19.7123405460859,23.74398575676812
incois/2903891/profiles/D2903891_029.nc,0,2024-06-27,2024-06-27,0,12.933333333333334,89.81666666666666,D,125.0,17.38419746815335,20.496856341891807
incois/2903891/profiles/D2903891_029.nc,0,2024-06-27,2024-06-27,0,12.933333333333334,89.81666666666666,D,150.0,16.400714387476466,17.84902548895941
incois/2903891/profiles/D2903891_029.nc,0,2024-06-27,2024-06-27,0,12.933333333333334,89.81666666666666,D,200.0,14.556544690407463,14.435704040527337
incois/2903891/profiles/D2903891_029.nc,0,2024-06-27,2024-06-27,0,12.933333333333334,89.81666666666666,D,300.0,12.220403117528303,12.160938279893655
incois/2903891/profiles/D2903891_029.nc,0,2024-06-27,2024-06-27,0,12.933333333333334,89.81666666666666,D,500.0,10.353942931376428,9.843987223307279
incois/2903891/profiles/D2903891_029.nc,0,2024-06-27,2024-06-27,0,12.933333333333334,89.81666666666666,D,700.0,8.859685366106946,8.540961803860121
incois/2903891/profiles/D2903891_029.nc,0,2024-06-27,2024-06-27,0,12.933333333333334,89.81666666666666,D,1000.0,6.872261394610095,6.953841408623573
incois/4903775/profiles/D4903775_028.nc,0,2024-06-15,2024-06-15,0,13.116666666666667,87.71666666666667,D,5.0,29.91081757994714,29.742292505900064
incois/4903775/profiles/D4903775_028.nc,0,2024-06-15,2024-06-15,0,13.116666666666667,87.71666666666667,D,10.0,29.913037158962194,29.653524771796334
incois/4903775/profiles/D4903775_028.nc,0,2024-06-15,2024-06-15,0,13.116666666666667,87.71666666666667,D,20.0,29.915931097366627,29.475988405015734
incois/4903775/profiles/D4903775_028.nc,0,2024-06-15,2024-06-15,0,13.116666666666667,87.71666666666667,D,30.0,29.918393876986816,29.298453063964843
incois/4903775/profiles/D4903775_028.nc,0,2024-06-15,2024-06-15,0,13.116666666666667,87.71666666666667,D,50.0,29.867156854495363,28.89234656439887
incois/4903775/profiles/D4903775_028.nc,0,2024-06-15,2024-06-15,0,13.116666666666667,87.71666666666667,D,75.0,27.55802099390759,27.400448099772134
incois/4903775/profiles/D4903775_028.nc,0,2024-06-15,2024-06-15,0,13.116666666666667,87.71666666666667,D,100.0,25.14848093597393,24.874815860324436
incois/4903775/profiles/D4903775_028.nc,0,2024-06-15,2024-06-15,0,13.116666666666667,87.71666666666667,D,125.0,19.98422968875714,21.40788007100423
incois/4903775/profiles/D4903775_028.nc,0,2024-06-15,2024-06-15,0,13.116666666666667,87.71666666666667,D,150.0,17.415559500732343,18.358972685072157
incois/4903775/profiles/D4903775_028.nc,0,2024-06-15,2024-06-15,0,13.116666666666667,87.71666666666667,D,200.0,13.84498823573767,14.34151671939426
incois/4903775/profiles/D4903775_028.nc,0,2024-06-15,2024-06-15,0,13.116666666666667,87.71666666666667,D,300.0,11.622147499562253,11.742988637288413
incois/4903775/profiles/D4903775_028.nc,0,2024-06-15,2024-06-15,0,13.116666666666667,87.71666666666667,D,500.0,9.812249846612204,9.360009138319228
incois/4903775/profiles/D4903775_028.nc,0,2024-06-15,2024-06-15,0,13.116666666666667,87.71666666666667,D,700.0,8.492578067350628,8.026236538357205
incois/4903775/profiles/D4903775_028.nc,0,2024-06-15,2024-06-15,0,13.116666666666667,87.71666666666667,D,1000.0,6.712645351338588,6.402203555636936
incois/4903775/profiles/D4903775_029.nc,0,2024-06-25,2024-06-25,0,13.7,87.95,D,5.0,29.795333862304688,29.610580291748043
incois/4903775/profiles/D4903775_029.nc,0,2024-06-25,2024-06-25,0,13.7,87.95,D,10.0,29.79696512225335,29.522595977783205
incois/4903775/profiles/D4903775_029.nc,0,2024-06-25,2024-06-25,0,13.7,87.95,D,20.0,29.80105937999724,29.346625518798824
incois/4903775/profiles/D4903775_029.nc,0,2024-06-25,2024-06-25,0,13.7,87.95,D,30.0,29.81274970397355,29.170653457641603
incois/4903775/profiles/D4903775_029.nc,0,2024-06-25,2024-06-25,0,13.7,87.95,D,50.0,29.43431236299371,28.81847427368164
incois/4903775/profiles/D4903775_029.nc,0,2024-06-25,2024-06-25,0,13.7,87.95,D,75.0,25.978322961871534,27.540014495849608
incois/4903775/profiles/D4903775_029.nc,0,2024-06-25,2024-06-25,0,13.7,87.95,D,100.0,21.58475713940748,24.88501251220703
incois/4903775/profiles/D4903775_029.nc,0,2024-06-25,2024-06-25,0,13.7,87.95,D,125.0,18.588899140036386,21.495978240966792
incois/4903775/profiles/D4903775_029.nc,0,2024-06-25,2024-06-25,0,13.7,87.95,D,150.0,15.744096945205735,18.54543762207031
incois/4903775/profiles/D4903775_029.nc,0,2024-06-25,2024-06-25,0,13.7,87.95,D,200.0,13.113295307789935,14.78340377807617
incois/4903775/profiles/D4903775_029.nc,0,2024-06-25,2024-06-25,0,13.7,87.95,D,300.0,11.383605446588934,12.34895927429199
incois/4903775/profiles/D4903775_029.nc,0,2024-06-25,2024-06-25,0,13.7,87.95,D,500.0,9.824546037852837,9.995569763183592
incois/4903775/profiles/D4903775_029.nc,0,2024-06-25,2024-06-25,0,13.7,87.95,D,700.0,8.530240927590016,8.675752868652344
incois/4903775/profiles/D4903775_029.nc,0,2024-06-25,2024-06-25,0,13.7,87.95,D,1000.0,6.715987701118745,7.068509750366211
incois/4903776/profiles/D4903776_027.nc,0,2024-06-07,2024-06-10,3,10.533333333333333,88.36666666666666,D,5.0,29.892091057438538,29.716565729777017
incois/4903776/profiles/D4903776_027.nc,0,2024-06-07,2024-06-10,3,10.533333333333333,88.36666666666666,D,10.0,29.89298147714792,29.628083301120334
incois/4903776/profiles/D4903776_027.nc,0,2024-06-07,2024-06-10,3,10.533333333333333,88.36666666666666,D,20.0,29.892474164669842,29.451121190388996
incois/4903776/profiles/D4903776_027.nc,0,2024-06-07,2024-06-10,3,10.533333333333333,88.36666666666666,D,30.0,29.885533522784577,29.274158325195316
incois/4903776/profiles/D4903776_027.nc,0,2024-06-07,2024-06-10,3,10.533333333333333,88.36666666666666,D,50.0,28.49944258045396,28.582095014784066
incois/4903776/profiles/D4903776_027.nc,0,2024-06-07,2024-06-10,3,10.533333333333333,88.36666666666666,D,75.0,23.592160773102435,25.910853373209633
incois/4903776/profiles/D4903776_027.nc,0,2024-06-07,2024-06-10,3,10.533333333333333,88.36666666666666,D,100.0,20.016682980850177,22.06673789978027
incois/4903776/profiles/D4903776_027.nc,0,2024-06-07,2024-06-10,3,10.533333333333333,88.36666666666666,D,125.0,17.463550551605294,18.89212972005208
incois/4903776/profiles/D4903776_027.nc,0,2024-06-07,2024-06-10,3,10.533333333333333,88.36666666666666,D,150.0,15.371841631465964,16.708189375135632
incois/4903776/profiles/D4903776_027.nc,0,2024-06-07,2024-06-10,3,10.533333333333333,88.36666666666666,D,200.0,13.349229446489254,13.494131334092879
incois/4903776/profiles/D4903776_027.nc,0,2024-06-07,2024-06-10,3,10.533333333333333,88.36666666666666,D,300.0,11.618529815184697,11.346636488172742
incois/4903776/profiles/D4903776_027.nc,0,2024-06-07,2024-06-10,3,10.533333333333333,88.36666666666666,D,500.0,9.980347117752634,8.955981250339082
incois/4903776/profiles/D4903776_027.nc,0,2024-06-07,2024-06-10,3,10.533333333333333,88.36666666666666,D,700.0,8.693771927565223,7.614901250203449
incois/4903776/profiles/D4903776_027.nc,0,2024-06-07,2024-06-10,3,10.533333333333333,88.36666666666666,D,1000.0,6.922065799936681,5.981174282497827
incois/4903776/profiles/D4903776_028.nc,0,2024-06-17,2024-06-17,0,10.8,88.51666666666667,D,5.0,29.933000564575195,29.751338043212893
incois/4903776/profiles/D4903776_028.nc,0,2024-06-17,2024-06-17,0,10.8,88.51666666666667,D,10.0,29.93600082397461,29.66291829427083
incois/4903776/profiles/D4903776_028.nc,0,2024-06-17,2024-06-17,0,10.8,88.51666666666667,D,20.0,29.939550944741004,29.486080627441407
incois/4903776/profiles/D4903776_028.nc,0,2024-06-17,2024-06-17,0,10.8,88.51666666666667,D,30.0,29.93202976180688,29.309240036010742
incois/4903776/profiles/D4903776_028.nc,0,2024-06-17,2024-06-17,0,10.8,88.51666666666667,D,50.0,29.0621616469625,28.70715329488118
incois/4903776/profiles/D4903776_028.nc,0,2024-06-17,2024-06-17,0,10.8,88.51666666666667,D,75.0,24.468143739616615,26.43540501912435
incois/4903776/profiles/D4903776_028.nc,0,2024-06-17,2024-06-17,0,10.8,88.51666666666667,D,100.0,19.97836510168723,22.660750147501627
incois/4903776/profiles/D4903776_028.nc,0,2024-06-17,2024-06-17,0,10.8,88.51666666666667,D,125.0,17.728729120211312,19.395850677490234
incois/4903776/profiles/D4903776_028.nc,0,2024-06-17,2024-06-17,0,10.8,88.51666666666667,D,150.0,15.76215423392205,17.136149622599284
incois/4903776/profiles/D4903776_028.nc,0,2024-06-17,2024-06-17,0,10.8,88.51666666666667,D,200.0,13.429343099052113,13.857551371256513
incois/4903776/profiles/D4903776_028.nc,0,2024-06-17,2024-06-17,0,10.8,88.51666666666667,D,300.0,11.534532230230274,11.721636327107747
incois/4903776/profiles/D4903776_028.nc,0,2024-06-17,2024-06-17,0,10.8,88.51666666666667,D,500.0,10.03191102867061,9.344659881591799
incois/4903776/profiles/D4903776_028.nc,0,2024-06-17,2024-06-17,0,10.8,88.51666666666667,D,700.0,8.73813596807886,8.010951436360676
incois/4903776/profiles/D4903776_028.nc,0,2024-06-17,2024-06-17,0,10.8,88.51666666666667,D,1000.0,6.831500053405762,6.38602991739909
incois/4903776/profiles/D4903776_029.nc,0,2024-06-27,2024-06-27,0,10.95,88.8,D,5.0,29.584363416876545,29.643622741699218
incois/4903776/profiles/D4903776_029.nc,0,2024-06-27,2024-06-27,0,10.95,88.8,D,10.0,29.586856570341094,29.555219650268555
incois/4903776/profiles/D4903776_029.nc,0,2024-06-27,2024-06-27,0,10.95,88.8,D,20.0,29.588859691575987,29.378411026000975
incois/4903776/profiles/D4903776_029.nc,0,2024-06-27,2024-06-27,0,10.95,88.8,D,30.0,29.588280277557352,29.2016047668457
incois/4903776/profiles/D4903776_029.nc,0,2024-06-27,2024-06-27,0,10.95,88.8,D,50.0,29.51221824209047,28.740539321899412
incois/4903776/profiles/D4903776_029.nc,0,2024-06-27,2024-06-27,0,10.95,88.8,D,75.0,24.89505183738518,26.931125411987306
incois/4903776/profiles/D4903776_029.nc,0,2024-06-27,2024-06-27,0,10.95,88.8,D,100.0,20.45761529708084,23.356350936889648
incois/4903776/profiles/D4903776_029.nc,0,2024-06-27,2024-06-27,0,10.95,88.8,D,125.0,17.743999481201172,19.844790802001953
incois/4903776/profiles/D4903776_029.nc,0,2024-06-27,2024-06-27,0,10.95,88.8,D,150.0,16.035749530792238,17.386107940673828
incois/4903776/profiles/D4903776_029.nc,0,2024-06-27,2024-06-27,0,10.95,88.8,D,200.0,13.627461342340593,13.977207412719725
incois/4903776/profiles/D4903776_029.nc,0,2024-06-27,2024-06-27,0,10.95,88.8,D,300.0,11.649393662514521,11.733165893554686
incois/4903776/profiles/D4903776_029.nc,0,2024-06-27,2024-06-27,0,10.95,88.8,D,500.0,10.095250110777608,9.36461730957031
incois/4903776/profiles/D4903776_029.nc,0,2024-06-27,2024-06-27,0,10.95,88.8,D,700.0,8.759936240604802,8.035319213867187
incois/4903776/profiles/D4903776_029.nc,0,2024-06-27,2024-06-27,0,10.95,88.8,D,1000.0,6.968466214521977,6.416071929931639
incois/5907082/profiles/D5907082_028.nc,0,2024-06-14,2024-06-14,0,14.516666666666667,80.7,D,5.0,30.430222609602314,30.052319412231444
incois/5907082/profiles/D5907082_028.nc,0,2024-06-14,2024-06-14,0,14.516666666666667,80.7,D,10.0,30.162533328819336,29.96296045939128
incois/5907082/profiles/D5907082_028.nc,0,2024-06-14,2024-06-14,0,14.516666666666667,80.7,D,20.0,29.637333116001468,29.782007700602215
incois/5907082/profiles/D5907082_028.nc,0,2024-06-14,2024-06-14,0,14.516666666666667,80.7,D,30.0,29.15394233903175,29.432847086588545
incois/5907082/profiles/D5907082_028.nc,0,2024-06-14,2024-06-14,0,14.516666666666667,80.7,D,50.0,27.962064093154186,28.182798690795902
incois/5907082/profiles/D5907082_028.nc,0,2024-06-14,2024-06-14,0,14.516666666666667,80.7,D,75.0,23.68881833751685,25.91833592732748
incois/5907082/profiles/D5907082_028.nc,0,2024-06-14,2024-06-14,0,14.516666666666667,80.7,D,100.0,20.37603098660713,22.344759979248053
incois/5907082/profiles/D5907082_028.nc,0,2024-06-14,2024-06-14,0,14.516666666666667,80.7,D,125.0,18.599208543110205,19.22111190795899
incois/5907082/profiles/D5907082_028.nc,0,2024-06-14,2024-06-14,0,14.516666666666667,80.7,D,150.0,16.84770903765779,17.01845926920573
incois/5907082/profiles/D5907082_028.nc,0,2024-06-14,2024-06-14,0,14.516666666666667,80.7,D,200.0,14.523878459402402,13.777976557413737
incois/5907082/profiles/D5907082_028.nc,0,2024-06-14,2024-06-14,0,14.516666666666667,80.7,D,300.0,11.950127058310946,11.621925354003906
incois/5907082/profiles/D5907082_028.nc,0,2024-06-14,2024-06-14,0,14.516666666666667,80.7,D,500.0,10.047694425784776,9.222002563476565
incois/5907082/profiles/D5907082_028.nc,0,2024-06-14,2024-06-14,0,14.516666666666667,80.7,D,700.0,8.734000031651359,7.881887842814129
incois/5907082/profiles/D5907082_028.nc,0,2024-06-14,2024-06-14,0,14.516666666666667,80.7,D,1000.0,6.996544404221051,6.249814936319988
incois/5907082/profiles/D5907082_029.nc,0,2024-06-24,2024-06-24,0,14.85,80.63333333333334,D,0.0,29.81399917602539,30.249001515706386
incois/5907082/profiles/D5907082_029.nc,0,2024-06-24,2024-06-24,0,14.85,80.63333333333334,D,5.0,29.822214671665243,30.159753774007168
incois/5907082/profiles/D5907082_029.nc,0,2024-06-24,2024-06-24,0,14.85,80.63333333333334,D,10.0,29.673199665832726,30.069664840698245
incois/5907082/profiles/D5907082_029.nc,0,2024-06-24,2024-06-24,0,14.85,80.63333333333334,D,20.0,29.38514275050367,29.750225448608404
incois/5907082/profiles/D5907082_029.nc,0,2024-06-24,2024-06-24,0,14.85,80.63333333333334,D,30.0,28.597894875956957,29.212192484537766
incois/5907082/profiles/D5907082_029.nc,0,2024-06-24,2024-06-24,0,14.85,80.63333333333334,D,50.0,26.028264721570068,27.851987864176436
incois/5907082/profiles/D5907082_029.nc,0,2024-06-24,2024-06-24,0,14.85,80.63333333333334,D,75.0,22.491353838589195,25.102050628662113
incois/5907082/profiles/D5907082_029.nc,0,2024-06-24,2024-06-24,0,14.85,80.63333333333334,D,100.0,20.033612606091474,21.39586659749349
incois/5907082/profiles/D5907082_029.nc,0,2024-06-24,2024-06-24,0,14.85,80.63333333333334,D,125.0,18.582000732421875,18.45611551920573
incois/5907082/profiles/D5907082_029.nc,0,2024-06-24,2024-06-24,0,14.85,80.63333333333334,D,150.0,17.404969134032754,16.504698079427087
